layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,3.103003288178258,5.0,1.470213424751047,ResNet18,U_0.025,Untrained,PyTorch
layer1.1.relu,3.0851841024121267,5.0,1.4693019011786475,ResNet18,U_0.025,Untrained,PyTorch
layer2.0.relu,3.403707491591573,13.0,1.3662053612420213,ResNet18,U_0.025,Untrained,PyTorch
layer2.1.relu,3.34954915925284,13.0,1.363440865524666,ResNet18,U_0.025,Untrained,PyTorch
layer3.0.relu,3.608015220837394,32.0,1.2758330641077522,ResNet18,U_0.025,Untrained,PyTorch
layer3.1.relu,3.5772463652757924,31.0,1.2167154641276545,ResNet18,U_0.025,Untrained,PyTorch
layer4.0.relu,4.31889520667167,91.0,1.2521042439060766,ResNet18,U_0.025,Untrained,PyTorch
layer4.1.relu,3.791626876190637,77.0,1.1421118355277717,ResNet18,U_0.025,Untrained,PyTorch
layer1.0.relu,2.87214822857453,8.0,1.4155814541453628,ResNet50,U_0.025,Untrained,PyTorch
layer1.1.relu,2.8723265385395176,8.0,1.417511997042736,ResNet50,U_0.025,Untrained,PyTorch
layer1.2.relu,2.8721988679905994,8.0,1.418982691987944,ResNet50,U_0.025,Untrained,PyTorch
layer2.0.relu,3.170587857789803,13.0,1.4621549792972748,ResNet50,U_0.025,Untrained,PyTorch
layer2.1.relu,3.168061843629625,13.0,1.4288257004043203,ResNet50,U_0.025,Untrained,PyTorch
layer2.2.relu,3.164411960716353,13.0,1.4129990775158454,ResNet50,U_0.025,Untrained,PyTorch
layer2.3.relu,3.1622127900038275,13.0,1.4119447964142027,ResNet50,U_0.025,Untrained,PyTorch
layer3.0.relu,3.8494401135374323,26.0,1.7441626131115815,ResNet50,U_0.025,Untrained,PyTorch
layer3.1.relu,3.8303093384390645,26.0,1.3718368858160814,ResNet50,U_0.025,Untrained,PyTorch
layer3.2.relu,3.819385488837609,26.0,1.3386563605351351,ResNet50,U_0.025,Untrained,PyTorch
layer3.3.relu,3.8103515136921455,26.0,1.3483080623185224,ResNet50,U_0.025,Untrained,PyTorch
layer3.4.relu,3.8069682436577033,26.0,1.3675476945325984,ResNet50,U_0.025,Untrained,PyTorch
layer3.5.relu,3.8046531516292994,26.0,1.3416009782591491,ResNet50,U_0.025,Untrained,PyTorch
layer4.0.relu,4.5969968924354525,37.0,1.641563226815056,ResNet50,U_0.025,Untrained,PyTorch
layer4.1.relu,4.535798911899847,36.0,1.376441116725959,ResNet50,U_0.025,Untrained,PyTorch
layer4.2.relu,4.5038907149367855,36.0,1.3717733006342863,ResNet50,U_0.025,Untrained,PyTorch
features.1,3.4065126057847257,7.0,1.4189978340273606,AlexNet,U_0.025,Untrained,PyTorch
features.4,3.4798488172062325,15.0,1.262263591357879,AlexNet,U_0.025,Untrained,PyTorch
features.7,3.738818979461782,21.0,1.3319911348298796,AlexNet,U_0.025,Untrained,PyTorch
features.9,3.5878205824054112,20.0,1.3172510122319236,AlexNet,U_0.025,Untrained,PyTorch
features.11,3.4906023882570367,21.0,1.8584148152809126,AlexNet,U_0.025,Untrained,PyTorch
trunk_output.block1.block1-0.activation,4.293482509628156,5.0,1.6094609796391623,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block2.block2-0.activation,3.9495090786996885,5.0,1.6268145906193987,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block2.block2-1.activation,3.949445055568244,5.0,1.6273634788771751,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-0.activation,3.2438394606380236,6.0,1.6593041334228504,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-1.activation,3.243011549817161,6.0,1.658910835263471,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-2.activation,3.2428450119490364,6.0,1.6555724410110217,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-3.activation,3.242455608295414,6.0,1.6550016371645166,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-4.activation,3.2419356676804107,6.0,1.654492629862256,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-5.activation,3.242127152686398,6.0,1.6550173303275795,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-6.activation,3.241814289918011,6.0,1.6542242886131329,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-0.activation,2.615649304510302,5.0,2.0683771341163815,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-1.activation,2.613528164319466,5.0,1.7063191080049371,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-2.activation,2.6118952328533718,5.0,1.6805418896079436,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-3.activation,2.6110723448438815,5.0,1.6718043357640264,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-4.activation,2.610510955862922,5.0,1.6737058127027191,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-5.activation,2.6100224488771913,5.0,1.670682547544149,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-6.activation,2.6105069103513245,5.0,1.6710113505833837,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-7.activation,2.609043458606233,5.0,1.6723574106821657,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-8.activation,2.60881222620463,5.0,1.6717705465536394,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-9.activation,2.6079826108125563,5.0,1.6742069004869744,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-10.activation,2.607812167476556,5.0,1.6698366788006942,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-11.activation,2.6081688468966275,5.0,1.6621573265436924,RegNet_400mf,U_0.025,Untrained,PyTorch
layer1.0.relu,2.8396688902789227,8.0,2.0345532851020702,ResNeXt50,U_0.025,Untrained,PyTorch
layer1.1.relu,2.839417000802481,8.0,1.5764532930609323,ResNeXt50,U_0.025,Untrained,PyTorch
layer1.2.relu,2.8392222922319066,8.0,1.5686531596679918,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.0.relu,3.2516405768712113,16.0,1.7800197337487513,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.1.relu,3.2496671752759743,16.0,1.4527878145436999,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.2.relu,3.248377864807877,16.0,1.4397393909910927,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.3.relu,3.2480270273056946,16.0,1.44433572981674,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.0.relu,3.7089640245612565,31.0,1.7503326051212353,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.1.relu,3.704640245295955,30.0,1.3527960713769058,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.2.relu,3.7003135253114907,30.0,1.3438112154404434,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.3.relu,3.6985868137622036,30.0,1.3453526415163501,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.4.relu,3.6970702964259545,30.0,1.3342453633533802,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.5.relu,3.692750167822771,30.0,1.3358769658261282,ResNeXt50,U_0.025,Untrained,PyTorch
layer4.0.relu,4.365465860591448,37.0,1.6451424640829844,ResNeXt50,U_0.025,Untrained,PyTorch
layer4.1.relu,4.3405997318342315,37.0,1.3818874763016644,ResNeXt50,U_0.025,Untrained,PyTorch
layer4.2.relu,4.3282858158619115,37.0,1.419464523796743,ResNeXt50,U_0.025,Untrained,PyTorch
